item_id,is_book_in,is_book_out,is_negative_in,is_negative_out,is_book,is_negative,Y,tokens
918,0,5,0,5,0,0,0,one_best one upbeat cd song quot waiting quot alone worth_price cd quot met friend today quot_quot andalina quot_quot louisanna way quot also great song make one strait best highly_recommend cd mood upbeat country musi
919,0,5,0,5,0,0,0,incredible album especially time period released.i n't agree review sounding like tricky portishead feel group unique flow actually one pleasantly surprised by..if compare anything anyone would say mix mandalay telepopmusik 'd close.all female vocal album love dark smokey raspy..the beat definitley beat trip hop flare..the albume awesome
920,0,5,0,5,0,0,0,contrary review side project member flame ... .look along line dimension zero passenger side project guy great cd guy metalcore finest breakdown city baby yeah think sum
921,0,5,0,5,0,0,0,liked film even became hard fan need cd music another fundamental triumph taymor film simply overwhelimig music invade spirit
922,0,5,0,5,0,0,0,really like cd great beat throughout teach quot active yoga quot perfect keep class moving also meditative music interfere class instruction perfect teaching good listening music
923,0,5,0,5,0,0,0,'m college student find current pop music n't fact friend listen music date 1960s early 90 love cd new order easy listen enjoy even hear foundation modern day house music within track melancholy tone lead singer definitive lot pop 80 yet bore although admit tell track somewhat general way constructed recommend listening 30 second snippet amazon provides decided really want buy however want cd somewhat definitive 80 brit pop made huge impact pop scene would definitely recommend buying 's great compilation music new order
924,0,5,0,5,0,0,0,long break following disappointing distant horizon new album represents clear return form hawkwind long term fan may initially disconcerted wide musical breadth album includes influence diverse techno jazz latter courtesy new collaborator jez huggett jason stuart still hawkwind album 's clear sense purpose album- launchpad new journey mothership strong songwriting musicianship promise much come.highlights including chilling `` love machine '' feature fabulous guitarwork dave brock throughout album powerful rhythm work chadwick davey angela android kind light-hearted sequel classic spirit age absolute blast joyous space-rock sunray arthur brown vocal digital nation sung richard chadwick nice surprise- low key folk influenced ode joy online gaming last track controversial `` letter robert '' engages challenge compelling monologue brown changing time cramming everything changing gender role theory hole golf course made extraterrestrial spacecraft hawkfans waited long time new hawkwind studio album 's finally arrived disappoint definitely album reward repeated listening
925,0,5,0,5,0,0,0,ok great play heifetz `` intermezzo '' symph.espagnole missing
926,0,5,0,5,0,0,0,katie melua unique beautiful voice found james blunt another newcomer wonderful voice great music recently got katie 's cd love easy comfortable sings forced 's gendre norah jones think katie better voice sound favorite far cd listening twice `` closest thing crazy '' `` aphrodisiac '' 'm definitely buying cd `` piece piece '' 'm satisfied cd 'm hoping see live performance
927,0,5,0,5,0,0,0,child 's favourite cd along 2 elizabeth mitchell cd 's n't leave home without love listening also ... honestly rate cd highly enough
928,0,5,0,5,0,0,0,third disc amazing compilation close seeing gp/emmylou live get fresh unfettered natural intimate totally different version feeling antecedent cd `` new soft shoe '' spare alto fiddle give song even evocative southern feel brings story life return grievous angel front palor rocking chair lope along story totally different harmony line emmylou different phrasing gp adding syllable `` grievous '' stretching `` ooold bible belt '' verse elvis ever heartfelt version `` hickory wind '' lot version chestnut stunner `` love hurt '' much passionate version record saw gp emmylou fallen angel three consecutive night club boston `` love hurt '' showstopper.this closet version performance thank god emmylou putting compilation together
929,1,4,2,3,0,0,0,yes heard me.this punk album through.it loud fast angry simple face 's harder ramones still general sound 's wonderful like sham 69 ramones sex pistol jam richard hell voidoids album perfect get get
930,0,5,0,5,0,0,0,mile comprehensive conciousness actually able encircle reality/music/ideas/concepts present mean listen album song like corner live/evil etc circular pattern sound envelope blanket mystery circle drop point song musical journey end started matter started music virtual washing machine brilliant sound album course sound clothed thick slab groove dripping polyrythmn funk guitar laced mile shrieking run distorted wah wah trumpet many interesting break organic creation pure hybrid music grows botanically evil plant desire album nihilistic desire sexual gratification like hung tense turned rancidity bizzare twisting turning imagination mile band cd unlike_many reviewer album amazon dont get exclusively `` dark '' feeling album isdarkness also sense child playing room alone kind instrument tone maybe even easle bunch paint tube mile fingerpainting often fingerpainting joy well sorrow art indeed reflect nature time life mile using thing bring exstacy sorrow concert ever concert ever circular ... see
931,0,5,0,5,0,0,0,first review album 've done amazon 'm listening right 'm driven tell everyone ... awesome love must fan joe strummer n't expect clash nothing like clash album beatles-esque part show lot early leather-clad rock influence.btw bought club version manufactured bmg worried bit longer sound awesome packaging excellent liner_note lyric also worried anti-piracy note back present non-club version burn backup copy cd pirate use car successfully burned backup copy club cd
932,0,5,1,4,0,0,0,one problem record collector encounter album many one artist tendency artist sing song succeeding albums/settings feinstein consider leading proponent reviving american popular song standard unfettered glory backed philharmonic orchestra album musical direction conductor alan broadbent yes sang song sung sparse acoustic setting previous album usual like cabaret singer never really sings song twice listen grand old dame cabaret like julie wilson mabel mercer feinstein delight varied way see song different context said thought bit overly cautious exploring rich bari-tenor sorry oxymoron word apply voice soaring vocal line kern 's folk live hill wittiest conversational mention plain beautiful voice singing wo_n't send rose revisit bernstein/sondheim somewhere without evoking famous version uber diva barbra streisand like good crooning vocal grand orchestral setting album listen give gift -- you/they wo_n't regret
