_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,word_or_shortphrase,instruction,tweet,tweet_no,tweet_no_rt,type_of_message,type_of_messageconfidence,word_or_shortphrase_gold
240632766,1/2/2013 15:11:21,true,797147835,false,1/2/2013 15:09:47,false,instagc,1.0,12960437,USA,WV,Point Pleasant,173.81.178.140,Wider shot of scaffolding toppling car,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @twc_hurricane: RT @nowthised: Wider shot of scaffolding toppling car on CPW and 92nd across from Central ParkNYC @nowthisnews #sandy http://t.co/ivkExinW,69804,Wider shot of scaffolding toppling car on CPW and 92nd across from Central ParkNYC @nowthisnews #sandy http://t.co/ivkExinW,"Informative: damage (building, road, lines, etc.)",0.7297,"car
scaffolding toppling car
car on CPW
car on CPW and 92nd
car on CPW and 92nd across from Central Park
car on CPW and 92nd across from Central ParkNYC
scaffolding toppling car on CPW and 92nd
scaffolding toppling car
Wider shot of scaffolding toppling car
scaffolding toppling car on CPW and 92nd
car on CPW and 92nd across from Central ParkNYC
shot of scaffolding toppling car"
240632766,1/2/2013 15:12:36,true,797148447,,1/2/2013 15:05:57,false,instagc,1.0,13975029,USA,SC,Swansea,204.116.173.21,car on CPW and 92nd across from Central ParkNYC,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @twc_hurricane: RT @nowthised: Wider shot of scaffolding toppling car on CPW and 92nd across from Central ParkNYC @nowthisnews #sandy http://t.co/ivkExinW,69804,Wider shot of scaffolding toppling car on CPW and 92nd across from Central ParkNYC @nowthisnews #sandy http://t.co/ivkExinW,"Informative: damage (building, road, lines, etc.)",0.7297,"car
scaffolding toppling car
car on CPW
car on CPW and 92nd
car on CPW and 92nd across from Central Park
car on CPW and 92nd across from Central ParkNYC
scaffolding toppling car on CPW and 92nd
scaffolding toppling car
Wider shot of scaffolding toppling car
scaffolding toppling car on CPW and 92nd
car on CPW and 92nd across from Central ParkNYC
shot of scaffolding toppling car"
240632766,1/2/2013 15:24:45,true,797153986,false,1/2/2013 15:20:17,false,instagc,1.0,15124146,USA,CT,Norwalk,24.189.161.45,Wider shot of scaffolding toppling car,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @twc_hurricane: RT @nowthised: Wider shot of scaffolding toppling car on CPW and 92nd across from Central ParkNYC @nowthisnews #sandy http://t.co/ivkExinW,69804,Wider shot of scaffolding toppling car on CPW and 92nd across from Central ParkNYC @nowthisnews #sandy http://t.co/ivkExinW,"Informative: damage (building, road, lines, etc.)",0.7297,"car
scaffolding toppling car
car on CPW
car on CPW and 92nd
car on CPW and 92nd across from Central Park
car on CPW and 92nd across from Central ParkNYC
scaffolding toppling car on CPW and 92nd
scaffolding toppling car
Wider shot of scaffolding toppling car
scaffolding toppling car on CPW and 92nd
car on CPW and 92nd across from Central ParkNYC
shot of scaffolding toppling car"
240632766,1/2/2013 15:26:38,true,797154869,,1/2/2013 15:23:01,false,instagc,0.75,14452255,USA,AL,Elmore,68.207.200.230,scaffolding toppling car,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @twc_hurricane: RT @nowthised: Wider shot of scaffolding toppling car on CPW and 92nd across from Central ParkNYC @nowthisnews #sandy http://t.co/ivkExinW,69804,Wider shot of scaffolding toppling car on CPW and 92nd across from Central ParkNYC @nowthisnews #sandy http://t.co/ivkExinW,"Informative: damage (building, road, lines, etc.)",0.7297,"car
scaffolding toppling car
car on CPW
car on CPW and 92nd
car on CPW and 92nd across from Central Park
car on CPW and 92nd across from Central ParkNYC
scaffolding toppling car on CPW and 92nd
scaffolding toppling car
Wider shot of scaffolding toppling car
scaffolding toppling car on CPW and 92nd
car on CPW and 92nd across from Central ParkNYC
shot of scaffolding toppling car"
240632767,1/2/2013 15:03:12,true,797143533,,1/2/2013 15:01:30,false,amt,1.0,5112203,USA,MD,Baltimore,72.81.233.17,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 15:13:12,true,797148612,false,1/2/2013 15:11:30,false,instagc,1.0,12960437,USA,WV,Point Pleasant,173.81.178.140,Full details on which NYC transit is restored,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 15:17:00,true,797150443,,1/2/2013 15:11:33,false,instagc,0.75,14475081,USA,TN,Dunlap,98.143.6.78,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 15:18:37,true,797151356,,1/2/2013 15:15:59,false,instagc,0.875,14893322,USA,VA,Lynchburg,96.235.212.161,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 15:23:43,true,797153414,,1/2/2013 15:21:48,false,instagc,1.0,13975029,USA,SC,Swansea,204.116.173.21,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 15:28:40,true,797155948,,1/2/2013 15:25:57,false,instagc,1.0,15124146,USA,CT,Norwalk,24.189.161.45,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 15:34:09,true,797158597,,1/2/2013 15:31:15,false,instagc,1.0,14296101,USA,MN,Buffalo,216.105.230.23,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 15:44:36,true,797164443,,1/2/2013 15:42:37,false,golddiggergpt,0.9286,15038871,USA,FL,Port Richey,68.200.93.250,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 16:11:13,true,797178196,,1/2/2013 16:08:31,false,instagc,1.0,13787089,USA,NY,Cortland,67.249.98.252,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 16:14:11,true,797180010,,1/2/2013 16:11:35,false,instagc,1.0,14853026,USA,PA,Mifflinville,72.79.132.143,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
240632767,1/2/2013 16:27:06,true,797188142,,1/2/2013 16:21:52,false,instagc,1.0,15121139,USA,IN,South Bend,70.224.42.226,NYC transit,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @nytimes: Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,4025,Full details on which NYC transit is restored and which continues to be suspended via @mattfleg http://t.co/3A7jh9wp,"Informative: damage (building, road, lines, etc.)",1.0,"NYC transit
transit
Full details on which NYC transit is restored
NYC transit
NYC transit is restored"
