item_id,not_eye_witness_in,not_eye_witness_out,informative_in,informative_out,y_in,y_out,y,tokens
235,2,1,0,3,0,3,0,ã¤ã³ã¬ miilkkk hurricane_sandy would n't patrick would 've stopped making fun texas.ã¤ã³â _ã´ã–â‰_ã´ã–â‰_ã´ã–â‰
236,2,1,0,3,0,3,0,e vedrai che questi la maratona la fanno lo stesso troppo orgogliosi perchã­ã‚ una sandy qualsiasi li fermi ... nyc marathon
237,3,0,3,0,3,0,0,barack obama sandy fallout `` want cut red tape ''
238,2,3,2,3,1,4,0,'re live nyc monitoring sandy 's destruction plus 's cold record cool wftvdaybreak
239,4,0,1,3,1,3,0,rt timtebow thought_prayer go everyone effected hurricane_sandy please safe help difficult time
240,2,1,2,1,1,2,1,rt nydailynews 'set watch 8 p.m 's sandy unleash furious wave new_york city http //t.co/soe3zq3s
241,5,0,5,0,5,0,0,rt wsj president_obama head new_jersey wednesday survey damage left wake sandy http //t.co/90rvanxb
242,2,1,0,3,0,3,0,rt snooki bring sandy _ã´ã–_ ã¤ã³ã¬ sandyshurricane 'm coming snooki little oompa loompa.ã¤ã³â
243,2,1,2,1,2,1,0,dudeperfect pic sandy top 10 photo 's circulated sandy one
244,3,0,1,2,1,2,0,hurricane sandy. completesarcasm
245,3,1,0,4,0,4,0,rt johnmaclt hurricane_sandy totally making mess fabulous hair essenceofsuperredundancy
246,3,0,1,2,1,2,0,rt llcoolj prayer offered affected_hurricane sandy stay_safe
247,4,1,5,0,4,1,1,hurricane_sandy new_york expects record power_outage utility company brace worst http //t.co/hcdnqujq
248,3,0,0,3,0,3,0,hey sandy wait
249,1,2,2,1,1,2,1,rt jaydensonnyc city island 's lobster house post storm sandy sandycuj bronx nyc http //t.co/cukvd1wh
250,3,0,1,2,1,2,0,rt jimbradysp bloomberg informed sandy yet ca_n't bring water nyc increment larger 16 ounce
251,2,1,0,3,0,3,0,rt miketorruco impactante huracã­ã§n sandy arrastra 2 tiburones hasta el_metro de new_jersey http //t.co/avgaorr2
252,3,0,0,3,0,3,0,sandy chick make cant go computer im gon_na get mad grandma coolest
253,3,1,3,1,3,1,0,ten million scramble unprecedented freak storm http //t.co/wc3s9rws
254,2,1,0,3,0,3,0,cierto sandy pasã­_ por haitã­_ cuba el mundo ni pendiente
255,2,1,2,1,1,2,1,sandy rt abc breezy point fire video 50 home ablaze queens/nyc http //t.co/ijeawzcb
256,4,0,0,4,0,4,0,rt tuiterhits increible foto real del_huracã­ã§n sandy esta tarde en new_york time_square por primera vez vacã­_o en dã­â©cadas http //t.co/zh9jmpvb
257,3,0,3,0,3,0,0,announcement http //t.co/4q2motgw office close tomorrow tuesday due sandy naughty hurricane pupstyle
258,3,0,2,1,2,1,0,rt ml thought go affected_hurricane sandy help http //t.co/tjmhe769
259,2,1,2,1,2,1,1,rt huffingtonpost mayor_bloomberg `` severe part storm beginning '' sandy
260,3,0,3,0,3,0,0,rt wnyc fixitinpost42 brokelyn n't seem like need stuff mainly people money list help http //t.co/irlyqfyx
261,3,0,0,3,0,3,0,rt waelabbas ã¸_ã¸ãˆâ™âƒâ™ãšâ™âš ã¸_â™â‹ã¸_â™â‹ã¸_â™âƒã¸â© â™â‹â™â€â™â‹ ã¸_â™â‹ã¸_ã¸âµã¸â¿â™â‰ã¸_ã¸ã§ â™ââ™_ â™ãšâ™_â™âšâ™_â™âšã¸â±â™â€ â™âšâ™ãšâ™_â™âšã¸ã¥â™_ã¸â±ã¸_â™_ â™âšã¸ã‚ã¸â±â™âšâ™â€â™â‹â™_â™ãš â™âšâ™â€â™âšâ™_â™ãšã¸_ â™âšã¸_ã¸ãˆâ™â‹ã¸_â™ãšã¸ãˆâ™_â™â€ ã¸_â™_ã¸ãˆâ™_ ã¸â±ã¸ã‚â™ãšã¸_ â™âƒã¸_ã¸_â™â€â™âƒ sandy
262,2,1,0,3,0,3,0,rodner sabe cuan dificil e para una madre saber que su hijo esta en un potencial peligrocomo lo e sandy rauldemolina
263,3,0,0,3,0,3,0,rt newyorkmagpie biggest blowhard nyc sandy donald trump
264,4,0,3,1,3,1,0,rt stephanieesaid rip 29 people died b/c hurricane_sandy _ã´ã «
265,4,0,1,3,1,3,0,rt topbibleverses spirit strongly intercedes u loud-shouted groan roman 8:26 intercede victim hurricane_sandy
266,4,1,3,2,3,2,1,rt everythingnyc rainbow today 's nyc sky_offer glimpse_hope hurricane_sandy http //t.co/r4gfccxs via isardasorensen
267,2,1,2,1,2,1,0,rt fillwerrell anyone affected_hurricane sandy text 311692 info help please rt could possibly save life http //t.co/rfosa3em
268,3,0,0,3,0,3,0,rt rockycofficial prayer everyone path hurricane_sandy ... .. may storm soon pas
269,3,0,1,2,1,2,0,lls people making hurricane_sandy worst really liek stfupp
270,3,0,1,2,1,2,0,yes like `` cold front '' rt lamling looking sandy 's great tier 2 hurricane-related vocab word 'll use w/.my kiddos
271,2,1,1,2,1,2,0,rt jkbeitz amazing people mt newyorker one girl 's story leaving nyu langone medical center sandy http //t.co/ar7uaa3z
272,3,0,0,3,0,3,0,'m really goody goody embarrassed rave ny 's sandy loss reading syria 's
273,3,0,0,3,0,3,0,hi hurricane_sandy _ã´ã¯â† http //t.co/dzt3q4zo
274,2,1,1,2,1,2,0,even though cancel sale today due_hurricane sandy sister auction manheim new_york ... http //t.co/0itnlxub
275,3,0,0,3,0,3,0,rt vanillaice heart_go victim hurricane_sandy
276,3,0,0,3,0,3,0,rt sandy_chekss pengen kebab uy -|
277,1,2,1,2,0,3,0,rt joeyboots one world trade corner- hope crane top make storm hurricanesandy sandy nyc http //t.co/x9v77qjm
278,2,1,0,3,0,3,0,bad sandy n't wait till obama re-elected fox could said god 's judgement
279,2,1,3,0,2,1,1,rt huffingtonpost mayor_bloomberg extensive flooding river subway tunnel sandy nyc
280,3,0,1,2,1,2,0,fuck sandy bitch anyway thinking flood everything blow shit bitterbitch
281,3,0,1,2,1,2,0,rt omzym breaking news obama given order import 30 ethiopian new_york drink away flood caused hurricane_sandy
282,3,0,3,0,3,0,0,nyc hurricane_sandy http //t.co/wuvn940m via examinercom
283,3,0,1,2,1,2,0,rt rickygervais `` sandy '' 's tv time blowing entire east_coast assume 's kardashian right
284,2,1,3,0,2,1,1,rt avmavets 70 animal-friendly shelter housing nearly 240 animal nyc sandy expected http //t.co/1iqtnbat
285,3,0,3,0,3,0,0,rt huffpostcanada update power nyu hospital report staff evacuating patient including icu 9 flight stair sandy
286,3,0,2,1,2,1,0,gov mitt handled emergency mass hint didnã¤ã³â » pay bill http //t.co/0arklsw5 also promise help n't
287,2,1,0,3,0,3,0,rt mlanegolf hey sandy heard 're punk n't even strong enough cancel school tomorrow prove wrong lilbitch
288,4,0,4,0,4,0,0,rt latinink_news `` photo sandy entering nyc http //t.co/eapzymyl foxnewslatino sandy http //t.co/hahr5sjd '' sandy nyc
289,3,0,1,2,1,2,0,electronics charging cause sandy 's bitch
290,3,0,1,2,1,2,0,rt bsilvvv lived new_york 'd quite scared.. sandy http //t.co/tl3l0pmn
291,3,0,0,3,0,3,0,sandyãœâ‰ã‹ãœâ‰ããœâ_nyc mayorãœâã « _â€âƒãžã¦â±ââ » __ã‹ã§ãœâã‚ãœââ†ãœââ‰ãœââ¬ãœâ‰ã‚ãœâ€ãˆãœâ‰â¢ãœâ_ãœââ¿ãž____ã¬â_â‹ãœâãˆãœâ‰ã±ãœâã¦ãœâ‰âãœâãšãœâãˆãœââ‰ãœã³â‰
292,3,0,1,2,1,2,0,oh god mother getting prepared.. bring onn hurricane_sandy legit http //t.co/c7vjbnax
293,1,2,2,1,1,2,0,djyeo thanks man sorry trip delayed trust n't wan na nyc sandy
294,5,1,6,0,5,1,1,rt gridironbeautie please donate http //t.co/oxkhjwdd calling 1-800-red cross 1-800-733-2767 texting redcross_90999 make 10 donation sandy
295,2,1,0,3,0,3,0,ã¸ã‡ã¸â±â™âƒâ™âšã¸â‡â™âˆ ã¸_ã¸ãˆâ™âˆ â™â‰ã¸ã‡ã¸â‡â™âˆ â™âšã¸_ã¸_â™â‹â™âš â™âƒã¸âµ ã¸_ã¸â±ã¸ã‚â™âš â™âšâ™â‹ã¸_ã¸_ ã¸_â™â‹ã¸_ã¸ã‚ http //t.co/b6m7fo52 http //t.co/xqnmzx7y sandy ã¸â « ã¸_ã¸âµã¸_ã¸â±_ã¸_ã¸_â™ãšã¸â¿â™_ ã¸_ã¸_ã¸âµã¸_ã¸â±_ã¸_ã¸_â™ãšã¸â¿â™_
296,3,0,0,3,0,3,0,nowplaying haha xd actually funny http //t.co/feypyjhh
297,3,0,1,2,1,2,0,rt crobinson703 sandy absolutely wrecked northeast shoutouts everyone underestimated storm said would n't bad youwerewrong
298,2,1,1,2,1,2,1,sudika3 know focus nyc spare thought time haiti 200 000 homeless 32 dead heartbreaking sandy
299,4,1,2,3,2,3,0,everyone sandy everyone still power
300,3,0,2,1,2,1,0,rt bonesofhoudini cancelled journey concert leave mongo hurricane_sandy levity
301,2,1,0,3,0,3,0,momma told dat sandy guna b serious n't want attempt 2 come home work
302,4,0,1,3,1,3,0,hurricanesandy yo lol jacksonheights love bread queen 718 sandy nyc http //t.co/necqwdcd
303,3,0,3,0,3,0,0,rt supermanhotmale mitt romney shame 's already using sandy storm victim political gain president_obama working hard ...
304,2,1,2,1,1,2,0,verrazano gw bridge closing 7 nyc enough said sandy
305,2,1,0,3,0,3,0,nowplaying damn gorgeous http //t.co/6lgbgr4r
306,3,0,0,3,0,3,0,rt baasgeert `` roomboterboy69 deze foto van onder water gelopen new_york raakt mij ã¤â_» â « sandy nyc http //t.co/akq9v0qc ''
307,2,1,1,2,1,2,0,hurricane_sandy really devastating heart_go victim
308,3,0,0,3,0,3,0,rt monsieur_poulpe l'ouragan sandy va debarquer ce soir et surement inonder new_york la statue de_la libertã­â© pourra enfin assumer sa paire de claquettes
309,1,2,0,3,0,3,0,drawn curtain better sandy ca_n't possibly penetrate house
310,3,0,2,1,2,1,0,rt oryx2046 tracking progress sandy 're relying national weather service part federal govt http //t.co/np30znyy govtworksforme
311,2,1,3,0,2,1,1,crane partially collapse nyc swinging could fall minute sandy http //t.co/9jd6otbh
312,3,0,3,0,3,0,0,rt playingforhim even hurricane wo_n't keep honor guard tomb_unknown soldier sandy endlessretweets http //t.co/ytv2vsvc
313,1,2,2,1,1,2,0,uh oh sound like 's starting go dark nyc stay_safe everybody sandy
314,2,1,1,2,1,2,0,mangegubben vafan ã­_r sandy jã­_mfã­_rt med det stora meteornedslaget fã­_r ett antal miljarder ã­â « r sedan som en fis universum
315,3,0,2,1,2,1,0,rt mikeglatz congrats advance happy couple bunkered hurricane last_night enjoy parenthood 9 month sandy
316,5,1,5,1,4,2,1,rt anthonyshaw_ shark casually swimming road nyc sandy http //t.co/4j9q0ri2
317,3,0,3,0,3,0,0,several building near midtown crane_collapse nyc evacuated sandy
318,3,0,2,1,2,1,0,rt someecards let 's scare halloween attempting conversation four day cabin fever http //t.co/unv2v04o
319,3,0,1,2,1,2,0,rt romneystormtips `` nyc sandy force way harbor dont fight lie back enjoy god 's '' richard mourdock probably
320,3,0,0,3,0,3,0,rt rach_primo222 awkward moment 's sunny beautiful today albany sandy
321,2,1,1,2,1,2,0,heartfelt wish go affected superstorm_sandy intrepid usa trip update website http //t.co/tpf9r1pq
322,3,0,0,3,0,3,0,de sirenes de pompiers partout dirait le 21 decembre 2012 nyc sandy
323,2,1,1,2,1,2,0,rt ronniejoice nyc darkness except empire_state building sandy http //t.co/dflz33ug
324,2,1,1,2,1,2,0,rt avivadrescher everyone ok far sandy xoxo
325,2,1,0,3,0,3,0,comparto fotos de efecto de sandy en nyc la estacion http //t.co/f9odnbwp http //t.co/b2ym0ulk
326,1,2,0,3,0,3,0,ne znam âã§ta da kaâ_em na ovo sa fb `` upon arriving nyc sandy requested refer saundra ''
327,2,1,2,1,1,2,1,live tweeting sandy went get coffee rain really windy nata 's downtownptbo affected ... yet ominous
328,3,0,2,1,2,1,0,rt styxtheband still affected `` sandy '' last_night mind stay_safe warm friend
329,3,0,3,0,3,0,0,rt bupbin rat exodus reported nyc tunnel probably drowned http //t.co/bnkj1kba sandy
330,2,1,1,2,0,3,0,sandy ya te estas como pasando âœã‹no cree nyc http //t.co/cgjdmyuy
331,3,0,3,0,3,0,0,nyc transportation sandy 's wake new_yorkers anticipate free bus closed subway http //t.co/golkvxvc via huffingtonpost
332,3,1,2,2,1,3,0,rt egouterecondo nigga like praise hurricane_sandy noschool tomorrow yall gon_na like fuck sandy nohouse
333,3,0,3,0,3,0,0,rt nygovcuomo breaking governor give sandy briefing 11:15am nyc office
334,3,0,0,3,0,3,0,joke song titled `` hey sandy ''
335,2,2,2,2,0,4,1,rt mirandakerr sandy nyc ã¤ã–ã®_ã´ãã‚_ã´ã_ http //t.co/ulnzij11
336,3,0,1,2,1,2,0,rt defendpaulryan romneyryan2012 bus working relief vehicle victim sandy time like pitch http //t.co/4qn4ek1m
337,3,0,3,0,3,0,0,rt breakingstorm new_jersey governor postpones halloween nov 5 sandy damage ap
338,2,1,1,2,1,2,0,rt losominaj sandy hit y'all let see laughing
339,4,1,3,2,2,3,0,rt ã¤ã³ã¬ tvmichelle nj gov christie expects sandy hit atlantic_city midnightã¤ã³â//sucks expects eat thru night
340,3,0,3,0,3,0,0,rt brianstelter rt gma sandy slated make landfall 6 pm est south atlantic_city per national hurricane center
341,2,1,1,2,1,2,0,rt_newyorkpost new_york city never sleep ... hurricance sandy nyc http //t.co/puloji05
342,3,0,3,0,3,0,0,rt peterflom red_cross say want blood cash romney organizes can `` impede '' red_cross effort http //t.co/5kbl0qcu
343,3,0,1,2,1,2,0,hurricane_sandy worst kill flood people get u school one day
344,3,0,1,2,1,2,0,time buy canoe rafting street sandy lotsofrain anytakers
345,2,1,1,2,1,2,0,ã¤ã³ã¬ jeffcanoy watching cnn dayum stay_strong east_coast sandyã¤ã³â -- -malakas ba
346,3,0,3,0,3,0,0,rt bbcweather sandy centred near ontario decaying weather continuing improve nyc sunny 11c marathon darren b
347,3,0,0,3,0,3,0,rt tienerfeiten ik niet dronken dude je gooie een eekhoorn het water en schreeuwde `` bikini broek heeft je nodig sandy tienerfeiten
348,3,0,3,0,3,0,0,due flooding disaster 20 http //t.co/ypj7sq0k nov 5. priority fulfillment area affected sandy fema
349,3,0,1,2,1,2,0,ein glã­_ck ã¤ã³ã¬ nytmetro halloween postponed monday new_jersey govchristie executive order http //t.co/ltrbs9vbã¤ã³â
350,3,1,1,3,1,3,0,storpey haha appreciated steve sandy hit u tonight/early tomorrow morning thanks song
351,2,1,1,2,1,2,1,rt gamespot hurricane_sandy impacting online play guitar hero game many call duty title sandy http //t.co/ailf95bd
352,3,0,3,0,3,0,0,remarkable photo red hook brooklyn today aftermath sandy http //t.co/7r1ocrg5
353,3,1,3,1,3,1,1,photo sandy sack great neck great neck ny patch http //t.co/fkkpdgi9 well fast greatneckpatch
354,2,1,1,2,1,2,0,rt sandyshurricane retweet yo as survived hurricane_sandy 2012
355,2,1,1,2,1,2,0,dzederman rt buzzfeed old picture tomb_unknown soldier 's watch http //t.co/h4yhwlrn
356,2,1,2,1,2,1,1,rt urbanphoto_blog sandy taken nyc back 1880s infrastructurally subway one bridge +no tunnel connect long island u mainland
357,2,1,3,0,2,1,1,rt nickkristof romney apparently favor disbanding fema think sandy saying disagrees http //t.co/jilbinnh
358,4,0,4,0,4,0,0,rt nytmetro coned number nyc-area customer without_power 68700 sure keep rising http //t.co/mxylkmqu
359,3,0,3,0,3,0,0,rt hope announcement offer way donate sandy victim today waive processing fee 100 go victim
360,3,0,0,3,0,3,0,baltimore scared sandy
361,3,0,3,0,3,0,0,sandy rosenthal sandy hurricane_sandy http //t.co/hzi0rfhl
362,2,1,1,2,1,2,0,rt mattzollerseitz 've gotten `` spectacular '' photo hurricane_sandy might photoshopped bullshit http //t.co/kw4u5yj6
363,1,2,2,1,1,2,1,rt fema sandy east_coast search open shelter texting shelter zip code 43362 4fema ex shelter 01234 std rate apply
364,3,0,3,0,3,0,0,cbjones_bcps datacenter still many school site prayer going people impacted sandy
365,3,0,3,0,3,0,0,looking solicit material donation corporation evacuee veteran campaigner advice method sandy
366,2,1,0,3,0,3,0,rt lifecntrtacoma praying friend family east_coast enduring hurricane_sandy http //t.co/ur2rgw3m
367,3,0,3,0,3,0,0,rt nidakhanny wow least 55 dead multiple state sandy ...
368,2,1,1,2,1,2,0,bigbangfacts whoa crazy http //t.co/dgpeswig
369,3,0,2,1,2,1,0,soopermexican independentx011 wonder long 'll take fema respond nc snow prob 're busy sandy north
370,2,1,0,3,0,3,0,rt king_lb3 back reality sandy aint taking exam
371,3,0,0,3,0,3,0,rt wolfpackalan everyone know bitch named sandy
372,2,1,2,1,2,1,1,8th avenue sandy http //t.co/4ynxp94u
373,3,0,0,3,0,3,0,tomara que furacã­â£o sandy desvie ...
374,3,0,1,2,1,2,0,rt fabulously_b ã¤ã³ã¬ xhurricanesandy b tch bout tear club fema sandy frankenstorm -- -- gt http //t.co/ksaqajkbã¤ã³â _ã´ã–â‰_ã´ã–â‰_ã´ã–â‰_ã´ã–â‰_ã´ã–â‰
375,2,1,3,0,2,1,1,rt bn9weather highest gusts-sandy /mph/ eatons neck ny 94 montclair nj 88 westerly ri 86 madison ct 85 cuttyhunk 83 allentwn pa 81 hi'land bch md 79
376,3,0,1,2,1,2,0,rt hope regularly encourage team something want encourage right imagine home hit sandy
377,2,1,0,3,0,3,0,rt galiciaenfureci galegos en new_york vendo chegar furacã­ân sandy e dicindo vai chover
378,2,1,0,3,0,3,0,rt rossihutch haylo24 shark casually swimming road nyc sandy http //t.co/pi1b9uvd ''
379,3,0,3,0,3,0,0,rt 911buff public help needed 2 boy 2 4 missing nearly 24 hour got separated mom car submerged si sandy 911buff
380,2,1,0,3,0,3,0,o furacã­âµes sã­â£o todos gay tã­ãˆm todos um artã­_stico de gaja sandy
381,3,0,3,0,3,0,0,google take hurricane_sandy http //t.co/cnrwrbu7
382,2,1,2,1,2,1,0,francisboulle gangnam style actually giant rain_dance 've brought sandy lol comic relief
383,2,1,2,1,1,2,1,rt priyankachopra cant b real rt bansaldhawaj24 `` ca_n't believe shark swimming streets/yard nyc sandy http //t.co/zbwnlyrq u rnt goin der..
384,2,1,0,3,0,3,0,amazon susie remove kind pic via site http //t.co/2xl8tlqc
385,4,0,0,4,0,4,0,bt har truffet otto som skal sove pã­â « gaten nã­â « r sandy treffer nyc http //t.co/dralccst
386,3,1,2,2,2,2,1,rt telegraphsci hurricane_sandy causing 'frankenstorm http //t.co/zrcpffkd
387,2,1,1,2,1,2,0,undeniable_girl 'm big body sandy ready _ã´ããˆ
388,2,1,0,3,0,3,0,rt alexalltimelow dammit sandy thats mean rt ã¤ã³ã¬ 1hcrfan alexalltimelow zackalltimelow picture home http //t.co/aclxrtixã¤ã³â
389,1,2,2,1,1,2,0,safe new_york city nyc hit hard hurricanesandy hurricane_sandy well
390,3,0,0,3,0,3,0,back sandy http //t.co/w4lmet0f
391,3,0,3,0,3,0,0,teamfollowback q could sandy postpone election one week close election super ... http //t.co/hghp6jtw autofollowback
392,3,0,2,1,2,1,0,nysports liguori big ã¤ã³ã–thank youã¤ã³â » helping hand aftermath sandy moment let 's celebrate wa ... http //t.co/1fne4jvc
393,3,0,2,1,2,1,0,riding sandy ... like duck http //t.co/lcyjk1xi
394,3,0,3,0,3,0,0,sandy spending hope drive rally recovery company reuters hurricane_sandy caused ten billion ... http //t.co/kohzzk0r
395,3,0,0,3,0,3,0,rt livebyjb ''o furacã­â£o sandy perdeu forã­_a e se tornou apenas uma tempestade tropical '' e ainda tem gente que tem coragem de dizer que deus nã­â£o existe
396,3,0,0,3,0,3,0,'m going build kid kick as fort dad used storm memory fort sandy
397,3,0,3,0,3,0,0,rt_twc_hurricane ht twcbryan ... .landfall sandy look occur around 530p 6p along jersey_shore
398,3,0,0,3,0,3,0,little tough school sandy without family god im good
399,3,0,0,3,0,3,0,rt flysl_nojet itweetthat_issh sandy girl ...
